
---------- Begin Simulation Statistics ----------
final_tick                                24180119500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 141472                       # Simulator instruction rate (inst/s)
host_mem_usage                                 662016                       # Number of bytes of host memory used
host_op_rate                                   150427                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   309.70                       # Real time elapsed on the host
host_tick_rate                               78076976                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    43813401                       # Number of instructions simulated
sim_ops                                      46586754                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.024180                       # Number of seconds simulated
sim_ticks                                 24180119500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 230668773                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 33428902                       # number of cc regfile writes
system.cpu.committedInsts                    43813401                       # Number of Instructions Simulated
system.cpu.committedOps                      46586754                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.103777                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.103777                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           55828                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              2089054                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 13452370                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.351265                       # Inst execution rate
system.cpu.iew.exec_refs                     25118991                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   11782442                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 4370604                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              17701170                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             111607                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts            705101                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             14896037                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            81286356                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              13336549                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           2977496                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              65347481                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                    548                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                   482                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1970403                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                  1143                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           1143                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1544681                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         544373                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  48429461                       # num instructions consuming a value
system.cpu.iew.wb_count                      62830278                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.617617                       # average fanout of values written-back
system.cpu.iew.wb_producers                  29910842                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.299214                       # insts written-back per cycle
system.cpu.iew.wb_sent                       63579559                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 67752249                       # number of integer regfile reads
system.cpu.int_regfile_writes                29460783                       # number of integer regfile writes
system.cpu.ipc                               0.905980                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.905980                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     60.22% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     60.22% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     60.22% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     60.22% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     60.22% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     60.22% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     60.22% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead             14457459     21.16%     81.38% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite            12722233     18.62%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               68324977                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                     1194266                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.017479                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                   33962      2.84%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%      2.84% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                 125306     10.49%     13.34% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite               1034998     86.66%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               69515895                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          186203915                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     62830278                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         115987086                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   81079520                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  68324977                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded              206836                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        34699601                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued             55283                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved          16140                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     81615379                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      48304412                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.414467                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.868682                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            22524596     46.63%     46.63% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             9278241     19.21%     65.84% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             6243141     12.92%     78.76% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             3208244      6.64%     85.40% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             2144359      4.44%     89.84% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             2350816      4.87%     94.71% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6             1566810      3.24%     97.95% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              702294      1.45%     99.41% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8              285911      0.59%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        48304412                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.412834                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           1966887                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           275945                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             17701170                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            14896037                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               190044353                       # number of misc regfile reads
system.cpu.misc_regfile_writes                 380913                       # number of misc regfile writes
system.cpu.numCycles                         48360240                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                           10882                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                       16                       # number of vector regfile reads
system.cpu.workload.numSyscalls                   239                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests          1919                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests          515                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests        26576                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests        54523                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops              0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                21654327                       # Number of BP lookups
system.cpu.branchPred.condPredicted          15556107                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           1976169                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             11868859                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                 9799010                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             82.560674                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                 1247932                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect             151189                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups         1134506                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits             976273                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses           158233                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted         1021                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts        34699385                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls          190696                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           1969621                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples     43156923                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.079473                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.778473                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0        22459856     52.04%     52.04% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1        10684472     24.76%     76.80% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         5300119     12.28%     89.08% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3         1359041      3.15%     92.23% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4          708062      1.64%     93.87% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5          309921      0.72%     94.59% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6          869478      2.01%     96.60% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7          101592      0.24%     96.84% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8         1364382      3.16%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total     43156923                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted             43813401                       # Number of instructions committed
system.cpu.commit.opsCommitted               46586754                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                    14199861                       # Number of memory references committed
system.cpu.commit.loads                       9180604                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                       95229                       # Number of memory barriers committed
system.cpu.commit.branches                   10612328                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                          0                       # Number of committed floating point instructions.
system.cpu.commit.integer                    36550536                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                184675                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass            0      0.00%      0.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu     32367425     69.48%     69.48% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult        19468      0.04%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     69.52% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     69.52% # Class of committed instruction
